Vitals:
Short Term Values:
Time,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2021-04-15 17:45:29","60556976","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8197","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:30","60556944","35","0","0","0","491","1236","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8197","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:31","60556692","35","0","0","0","491","1236","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8197","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:32","60556696","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8197","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:33","60556448","36","0","0","0","491","1245","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8197","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:34","60556204","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8197","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:35","60556204","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:36","60556204","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:37","60556204","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","112","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:38","60556204","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
